2025-03-17 16:17:02,779 INFO    StreamThr :14432 [internal.py:wandb_internal():85] W&B internal server running at pid: 14432, started at: 2025-03-17 16:17:02.779062
2025-03-17 16:17:15,639 INFO    SenderThread:14432 [sender.py:send_request_defer():622] handle sender defer: 13
2025-03-17 16:17:15,639 INFO    SenderThread:14432 [sender.py:transition_state():626] send defer: 14
2025-03-17 16:17:15,639 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: defer
2025-03-17 16:17:15,639 INFO    HandlerThread:14432 [handler.py:handle_request_defer():184] handle defer: 14
2025-03-17 16:17:15,639 DEBUG   SenderThread:14432 [sender.py:send():391] send: final
2025-03-17 16:17:15,639 DEBUG   SenderThread:14432 [sender.py:send():391] send: footer
2025-03-17 16:17:15,639 DEBUG   SenderThread:14432 [sender.py:send_request():418] send_request: defer
2025-03-17 16:17:15,639 INFO    SenderThread:14432 [sender.py:send_request_defer():622] handle sender defer: 14
2025-03-17 16:17:15,639 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 16:17:15,639 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: server_info
2025-03-17 16:17:15,639 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-17 16:17:15,639 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: get_summary
2025-03-17 16:17:15,639 DEBUG   SenderThread:14432 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 16:17:15,643 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: sampled_history
2025-03-17 16:17:15,643 DEBUG   SenderThread:14432 [sender.py:send_request():418] send_request: server_info
2025-03-17 16:17:15,643 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-17 16:17:15,889 DEBUG   SenderThread:14432 [sender.py:send_request():418] send_request: poll_exit
2025-03-17 16:17:15,890 INFO    MainThread:14432 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2025-03-17 16:17:15,890 INFO    MainThread:14432 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2025-03-17 16:17:15,890 INFO    MainThread:14432 [wandb_run.py:_footer_sync_info():4035] logging synced files
2025-03-17 16:17:15,890 DEBUG   HandlerThread:14432 [handler.py:handle_request():158] handle_request: shutdown
2025-03-17 16:17:15,890 INFO    HandlerThread:14432 [handler.py:finish():880] shutting down handler
2025-03-17 16:17:16,657 INFO    WriterThread:14432 [datastore.py:close():296] close: C:\Users\fenel\Documents\dcase2024_task1_baseline\wandb\run-20250317_161702-wqzjcm6l\run-wqzjcm6l.wandb
2025-03-17 16:17:16,893 INFO    SenderThread:14432 [sender.py:finish():1631] shutting down sender
2025-03-17 16:17:16,893 INFO    SenderThread:14432 [file_pusher.py:finish():169] shutting down file pusher
2025-03-17 16:17:16,893 INFO    SenderThread:14432 [file_pusher.py:join():175] waiting for file pusher
